PerformanceToSalary,MonthlyIncome,EngagementScore,Age,OverTime,DistanceFromHome,ExperiencePerformance,TotalWorkingYears,YearsAtCompany,NumCompaniesWorked,PercentSalaryHike,PromotionGapRatio,JobRole,StockOptionLevel,YearsWithCurrManager,Attrition
0.00015518311607697082,19331,3.0,50,1,9,81,27,1,4,16,0.0,3,1,0.0,0
0.0014464802314368371,2073,3.75,23,0,10,12,4,2,2,16,0.4,6,1,2.0,0
0.0005392773683264426,5562,2.5,36,1,6,27,9,3,3,13,0.0,2,1,2.0,0
0.00020393596410727031,19613,3.5,42,0,9,96,24,1,8,22,0.0,3,0,1.0,0
0.0008802816901408451,3407,3.25,35,0,28,30,10,10,1,17,0.5454545454545454,2,2,8.0,0
0.0005924170616113745,5063,2.75,34,0,10,24,8,8,1,14,0.7777777777777778,0,1,7.0,0
0.000646551724137931,4639,2.75,40,0,14,15,5,5,1,15,0.16666666666666666,7,1,2.0,0
0.0006151322534344885,4876,3.25,43,0,27,24,8,6,5,12,0.0,2,1,2.0,0
0.0011148272017837235,2690,3.25,35,0,7,3,1,1,1,18,0.0,2,1,1.0,0
0.00017076502732240437,17567,2.75,46,0,1,81,27,26,1,15,0.0,3,0,12.0,0
0.0012453300124533001,2408,2.75,28,1,24,3,1,1,1,17,0.0,2,3,0.0,1
0.0010657193605683837,2814,2.25,22,1,26,12,4,4,1,14,0.2,6,0,3.0,0
0.00026676151520540635,11245,2.75,50,1,20,96,32,30,2,15,0.36363636363636365,0,1,13.0,0
0.0009055236945366737,3312,3.5,32,0,5,18,6,3,3,17,0.0,6,2,2.0,0
0.00015748031496062991,19049,3.25,44,1,7,69,23,22,0,14,0.041666666666666664,5,1,10.0,0
0.0014005602240896359,2141,2.0,30,0,7,18,6,6,1,12,0.14285714285714285,6,1,1.0,0
0.0005199306759098787,5769,1.5,45,1,5,30,10,10,1,14,0.09090909090909091,2,0,4.0,0
0.0006839945280437756,4385,1.25,45,0,26,30,10,10,1,15,0.36363636363636365,7,1,5.0,0
0.000562535158447403,5332,3.0,31,0,2,30,10,5,7,13,0.0,7,0,3.0,0
0.0006432246998284735,4663,2.75,36,1,12,21,7,3,9,12,0.125,4,2,1.0,0
0.0006349206349206349,4724,3.0,34,0,10,27,9,9,1,13,0.7,4,1,2.0,0
0.0009339975093399751,3211,2.75,49,0,25,30,10,9,1,14,0.09090909090909091,2,1,4.0,0
0.0005578281889178133,5377,2.5,39,0,10,30,10,7,2,13,0.6363636363636364,4,3,7.0,0
0.0007376444553725104,4066,2.0,27,0,19,21,7,7,1,11,0.0,2,2,7.0,0
0.0005759262814359762,5208,2.75,35,0,18,48,16,16,1,11,0.058823529411764705,6,0,10.0,0
0.0008200082000820008,4877,1.5,28,0,27,24,6,5,0,21,0.0,4,1,0.0,0
0.0009621552277100705,3117,3.25,21,0,5,9,3,2,1,18,0.5,6,0,2.0,0
0.001910828025477707,1569,3.0,18,1,3,0,0,0,1,12,0.0,8,0,0.0,1
0.00015260186174271325,19658,3.25,47,0,26,81,27,5,3,11,0.03571428571428571,3,1,0.0,0
0.000977198697068404,3069,3.0,39,0,3,33,11,10,0,15,0.0,2,1,7.0,0
0.0002874664622460713,10435,2.5,40,0,15,54,18,18,1,13,0.7368421052631579,4,2,12.0,0
0.0007230657989877079,4148,3.25,35,0,8,45,15,14,1,12,0.125,0,1,9.0,0
0.0005200208008320333,5768,2.5,37,0,19,27,9,4,3,17,0.0,4,3,2.0,0
0.000594883997620464,5042,2.75,39,0,4,30,10,9,0,13,0.2727272727272727,4,0,8.0,0
0.0005198405822214521,5770,2.75,45,0,2,30,10,10,1,19,0.2727272727272727,4,2,9.0,0
0.00038674745391259507,7756,3.25,38,1,2,30,10,5,3,19,0.0,4,1,2.0,0
0.0002910643252158727,10306,2.5,35,0,10,45,15,13,9,17,0.375,7,0,0.0,1
0.000762001524003048,3936,2.0,37,0,10,24,8,8,1,11,0.7777777777777778,6,1,7.0,0
0.0003775484520513466,7945,3.5,40,1,16,54,18,4,6,15,0.15789473684210525,4,0,3.0,0
0.0005222841225626741,5743,2.75,44,1,1,42,14,10,4,11,0.0,1,0,2.0,0
0.0002631059659277774,15202,2.75,48,0,4,92,23,2,2,25,0.08333333333333333,3,1,2.0,0
0.0005513692335967653,5440,2.5,35,1,15,21,7,2,6,14,0.25,7,2,2.0,1
0.0007976601967561818,3760,2.75,24,1,2,18,6,6,1,13,0.14285714285714285,6,0,3.0,0
0.0008527572484366117,3517,2.5,27,0,8,15,5,3,7,17,0.0,6,0,2.0,0
0.001162340178225494,2580,3.5,27,0,2,18,6,4,2,13,0.14285714285714285,6,0,2.0,0
0.0013844023996308261,2166,1.75,40,1,7,30,10,4,3,14,0.0,2,0,3.0,1
0.0005110732538330494,5869,2.75,29,0,10,24,8,5,9,11,0.1111111111111111,7,0,4.0,0
0.00037457859907603946,8008,2.25,36,0,5,27,9,3,4,12,0.0,0,2,2.0,0
0.0005761474937584022,5206,3.5,25,0,2,21,7,7,1,17,0.0,4,2,7.0,0
0.0007552870090634441,5295,3.0,39,0,12,28,7,5,4,21,0.125,4,0,0.0,0
0.00018277080541001585,16413,2.0,49,0,22,81,27,4,3,16,0.03571428571428571,5,2,2.0,0
0.0002260738507912585,13269,2.5,50,0,17,57,19,14,5,15,0.05,5,3,11.0,0
0.0010775862068965517,2783,2.5,20,0,2,6,2,2,1,19,0.6666666666666666,8,0,2.0,0
0.0005520794994479205,5433,3.0,34,0,3,33,11,11,1,12,0.5833333333333334,6,1,9.0,0
0.0014895729890764648,2013,2.25,36,0,7,45,15,4,2,11,0.0625,2,0,3.0,0
0.00021479200973723776,13966,2.5,49,1,6,90,30,15,2,19,0.06451612903225806,0,1,12.0,0
0.0006857142857142857,4374,3.0,36,0,1,12,4,3,0,15,0.2,4,0,2.0,0
0.0005845389449072045,6842,2.5,36,0,3,52,13,5,6,20,0.0,0,1,4.0,0
0.00022952889194927413,17426,2.75,54,0,22,144,36,10,3,25,0.10810810810810811,3,1,7.0,0
0.00022722108611679165,17603,2.25,43,0,15,56,14,14,1,24,0.4,5,1,11.0,0
0.0008729812309035355,4581,3.0,35,1,12,52,13,11,3,24,0.42857142857142855,7,0,7.0,1
0.000633445945945946,4735,3.75,38,0,1,57,19,13,7,15,0.1,6,2,9.0,0
0.0007163323782234957,4187,1.75,29,1,5,30,10,10,1,13,0.0,7,1,9.0,0
0.0005448601525608427,5505,3.5,33,0,2,18,6,6,1,14,0.0,7,2,4.0,0
0.0005483458234326449,5470,3.0,32,0,2,30,10,9,0,13,0.09090909090909091,6,2,6.0,0
0.0005477451159393829,5476,2.25,31,0,5,30,10,10,1,11,0.0,7,2,2.0,0
0.00115919629057187,2587,2.5,49,1,16,51,17,2,4,16,0.1111111111111111,2,1,2.0,0
0.0016386726751331422,2440,2.5,38,0,2,16,4,4,1,22,0.6,2,0,3.0,0
0.00018781694108808614,15972,2.75,47,0,2,87,29,3,6,14,0.03333333333333333,3,3,2.0,0
0.0001950585175552666,15379,2.5,49,0,1,69,23,8,4,14,0.0,3,0,0.0,0
0.00042354934349851756,7082,3.5,41,1,23,63,21,2,3,16,0.0,7,0,2.0,0
0.0010993037742762918,2728,2.25,20,0,9,6,2,2,1,11,0.0,8,0,2.0,0
0.0007450176941702365,5368,3.25,33,1,16,28,7,6,1,25,0.125,7,1,2.0,0
0.0005609573672400897,5347,2.25,36,0,26,30,10,3,6,14,0.0,0,2,2.0,0
0.0009386733416770963,3195,2.75,44,1,1,24,8,2,4,18,0.2222222222222222,1,3,2.0,0
0.0007518796992481203,3989,2.5,23,1,8,15,5,5,1,11,0.16666666666666666,2,0,2.0,1
0.0009071666162685213,3306,3.5,38,0,4,21,7,0,7,19,0.0,2,1,0.0,0
0.00042820439623180134,7005,3.25,53,0,24,33,11,4,3,15,0.08333333333333333,0,0,2.0,0
0.0011295180722891566,2655,3.25,48,1,7,57,19,9,2,11,0.35,8,2,7.0,1
0.002152080344332855,1393,2.5,32,0,2,3,1,1,1,12,0.0,2,0,0.0,1
0.0015558148580318942,2570,3.5,26,0,7,28,7,7,1,20,0.625,2,0,7.0,0
0.0008479366873940079,3537,2.25,55,0,22,24,8,4,5,12,0.1111111111111111,6,1,2.0,0
0.0007524454477050414,3986,2.75,34,0,5,45,15,15,1,14,0.25,2,1,13.0,0
0.0003675119441381845,10883,2.75,60,0,1,76,19,1,3,20,0.0,0,1,0.0,0
0.0014785608674223755,2028,3.0,33,0,21,42,14,14,1,18,0.13333333333333333,2,3,13.0,0
0.0003149275666596683,9525,2.75,37,0,1,18,6,6,1,14,0.14285714285714285,7,2,3.0,0
0.0010238907849829352,2929,2.5,34,0,19,30,10,10,1,12,0.7272727272727273,6,0,7.0,0
0.0017574692442882249,2275,3.0,23,1,7,12,3,3,1,21,0.0,8,1,2.0,1
0.00038071065989847715,7879,3.25,44,1,2,27,9,8,1,19,0.6,0,1,7.0,0
0.0006083958629081322,4930,2.5,35,1,2,18,6,5,0,14,0.14285714285714285,6,0,4.0,0
0.00038226299694189603,7847,3.0,43,1,2,30,10,10,1,17,0.7272727272727273,7,1,8.0,0
0.0006815084052703317,4401,3.5,24,0,9,15,5,5,1,16,0.0,6,1,4.0,0
0.0003246050638389959,9241,3.0,41,0,6,30,10,10,1,12,0.7272727272727273,7,0,7.0,0
0.0010084033613445378,2974,3.25,29,0,9,27,9,5,9,17,0.1,2,1,2.0,0
0.0006662225183211193,4502,3.25,36,0,2,51,17,13,3,15,0.3333333333333333,8,0,7.0,0
0.0003721276397804447,10748,3.0,45,0,1,100,25,23,3,23,0.5384615384615384,0,1,4.0,0
0.0019280205655526992,1555,2.75,24,0,22,3,1,1,1,11,0.0,1,1,0.0,1
0.0002318930200200974,12936,2.5,47,0,9,75,25,23,7,11,0.5384615384615384,7,0,10.0,1
0.0013009540329575022,2305,2.75,26,0,17,9,3,3,1,15,0.0,2,3,2.0,0
0.0001795869500149656,16704,2.75,45,0,28,63,21,21,1,11,0.36363636363636365,5,0,6.0,0
0.0008736167734420501,3433,2.0,32,0,10,30,10,5,6,13,0.09090909090909091,6,1,3.0,0
0.0008625646923519264,3477,3.0,31,0,2,18,6,5,1,14,0.0,2,1,3.0,0
0.0004664904369460426,6430,2.0,41,0,4,30,10,3,6,19,0.09090909090909091,1,1,2.0,0
0.0004603345097437471,6516,2.0,40,1,8,54,18,1,2,16,0.0,4,1,0.0,0
0.0007676560900716479,3907,2.0,24,0,29,18,6,6,1,13,0.14285714285714285,2,3,2.0,0
0.0005392773683264426,5562,3.0,46,0,13,57,19,10,6,14,0.0,0,0,9.0,0
0.0004357931435212086,6883,3.0,35,0,27,51,17,7,2,16,0.0,4,1,7.0,0
0.001047851903597625,2862,2.75,30,0,16,30,10,10,1,12,0.0,6,1,8.0,0
0.0006025306286402892,4978,3.0,47,0,2,12,4,1,7,11,0.0,7,1,0.0,0
0.0002893239463786286,10368,3.0,46,1,2,39,13,10,4,12,0.0,7,1,3.0,0
0.0004889975550122249,6134,1.75,36,1,13,48,16,2,5,13,0.11764705882352941,7,3,2.0,1
0.0004453681710213777,6735,1.5,32,0,1,30,10,0,6,15,0.0,7,0,0.0,1
0.0009101941747572816,3295,2.75,23,0,4,9,3,3,1,13,0.25,2,0,2.0,0
0.0007635044855888528,5238,3.75,31,0,24,36,9,5,2,20,0.1,4,0,4.0,0
0.0004634636181059787,6472,3.75,39,1,1,27,9,9,1,15,0.5,2,1,8.0,0
0.00031214233690562894,9610,2.75,32,0,19,30,10,4,3,13,0.0,7,1,2.0,0
0.00015125541998588284,19833,2.25,40,0,7,63,21,21,1,14,0.5454545454545454,3,0,8.0,0
0.00040996207850773806,9756,2.5,45,0,4,36,9,5,4,21,0.0,1,2,3.0,0
0.0006037432078889113,4968,2.75,30,0,2,30,10,9,0,16,0.0,6,0,7.0,0
0.0013979496738117428,2145,3.0,24,0,10,9,3,2,0,14,0.5,1,1,1.0,0
0.001375515818431912,2180,3.0,30,0,8,18,6,4,6,11,0.14285714285714285,1,1,2.0,1
0.0003594105666706601,8346,2.5,31,0,5,18,6,5,1,19,0.0,7,1,2.0,0
0.0008705745792222867,3445,3.25,27,0,8,18,6,6,1,11,0.14285714285714285,6,0,4.0,0
0.0010865628395508873,2760,2.0,29,0,9,6,2,2,1,13,0.6666666666666666,8,0,2.0,1
0.0004765687053216839,6294,3.75,29,1,1,30,10,3,8,12,0.0,0,0,2.0,0
0.0004201092283993838,7140,1.75,30,0,15,36,12,7,2,11,0.07692307692307693,7,1,7.0,0
0.0010228435049437436,2932,3.25,34,1,2,18,6,5,0,14,0.14285714285714285,6,3,2.0,0
0.0005827505827505828,5147,3.25,33,0,2,39,13,11,8,15,0.07142857142857142,7,0,7.0,0
0.0006654835847382431,4507,3.5,49,0,11,24,8,5,3,12,0.0,7,0,4.0,0
0.0004670169293636894,8564,2.0,33,1,16,44,11,0,2,20,0.0,7,0,0.0,1
0.001215066828675577,2468,2.25,38,0,2,27,9,6,4,14,0.0,2,1,5.0,0
0.00036755697133055625,8161,2.0,31,0,16,30,10,1,2,13,0.0,7,3,0.0,1
0.0014218009478672985,2109,2.5,29,0,4,3,1,1,1,13,0.0,6,1,0.0,0
0.0005665722379603399,5294,3.25,30,0,16,30,10,7,3,16,0.09090909090909091,0,1,7.0,0
0.0011033468186833395,2718,2.25,32,0,5,36,12,7,2,14,0.0,6,0,7.0,0
0.0005161734342739161,5811,2.5,38,1,18,45,15,1,3,16,0.0625,0,1,0.0,0
0.0012305168170631665,2437,3.0,43,1,17,18,6,1,9,16,0.0,6,1,0.0,1
0.0014456089627755693,2766,2.25,42,0,12,28,7,5,8,22,0.0,2,3,4.0,0
0.0001575713010137087,19038,2.0,55,0,2,102,34,1,8,12,0.0,5,3,0.0,0
0.000981675392670157,3055,3.25,33,0,4,33,11,9,5,15,0.08333333333333333,6,2,7.0,0
0.0017467248908296944,2289,2.25,41,0,9,20,5,5,1,20,0.0,2,2,4.0,0
0.0007496251874062968,4001,3.25,34,1,10,45,15,15,1,14,0.0,7,1,7.0,0
0.00030849915162733303,12965,2.5,53,1,1,108,27,3,4,20,0.0,4,3,2.0,0
0.000847457627118644,3539,2.75,43,0,2,30,10,9,0,13,0.09090909090909091,1,0,8.0,0
0.0004975124378109452,6029,2.5,34,0,3,18,6,2,5,12,0.2857142857142857,7,0,2.0,0
0.001119402985074627,2679,2.25,21,0,7,3,1,1,1,13,0.5,8,0,0.0,1
0.0008101539292465569,3702,2.75,38,0,6,15,5,5,1,11,0.0,2,1,4.0,0
0.0012505210504376823,2398,2.5,22,1,8,3,1,1,1,17,0.0,2,0,0.0,1
0.0005485463521667581,5468,2.0,31,0,29,39,13,12,1,14,0.35714285714285715,7,2,7.0,0
0.00022871083326980255,13116,2.75,51,0,3,45,15,2,2,11,0.125,3,0,2.0,0
0.0007159904534606205,4189,1.75,37,0,9,15,5,5,1,14,0.0,7,2,3.0,0
0.0001552072016141549,19328,3.25,46,1,2,72,24,2,7,17,0.08,5,1,2.0,0
0.0003604902667627974,8321,3.0,36,1,10,45,15,12,7,13,0.3125,0,1,7.0,0
0.0012804097311139564,2342,2.75,44,1,1,18,6,5,1,12,0.2857142857142857,6,3,3.0,1
0.0007367387033398821,4071,2.75,37,0,8,57,19,10,2,13,0.2,1,0,7.0,0
0.0005159958720330237,5813,3.5,35,1,27,30,10,10,1,18,0.6363636363636364,7,0,7.0,1
0.0009541984732824427,3143,2.75,33,0,8,42,14,10,6,19,0.4666666666666667,6,1,6.0,0
0.001466992665036675,2044,3.25,28,0,1,15,5,5,1,11,0.0,6,1,3.0,0
0.00029706646862235426,13464,3.0,39,0,10,36,9,4,7,21,0.2,5,0,2.0,0
0.00037537537537537537,7991,2.25,46,0,26,18,6,2,8,15,0.2857142857142857,7,0,2.0,0
0.0008880994671403197,3377,2.75,40,0,2,21,7,4,4,17,0.0,2,1,2.0,0
0.0005416140097490522,5538,2.5,42,0,13,30,10,0,5,18,0.0,0,2,0.0,0
0.0005205622071837585,5762,3.0,35,0,2,45,15,7,2,14,0.0625,4,1,7.0,0
0.0011569610489780178,2592,2.5,38,0,2,39,13,11,5,13,0.21428571428571427,1,3,8.0,0
0.0005610622779128483,5346,2.75,34,0,9,33,11,7,4,17,0.0,2,1,7.0,1
0.0007119126720455624,4213,2.5,37,0,10,30,10,10,1,15,0.0,4,0,8.0,1
0.0007267441860465116,4127,3.5,39,0,20,21,7,2,2,18,0.25,7,1,2.0,0
0.0012300123001230013,2438,2.5,43,0,9,21,7,3,4,13,0.125,6,0,2.0,0
0.00043661766846165044,6870,2.25,41,0,5,33,11,3,3,12,0.08333333333333333,0,0,2.0,0
0.0002871362940275651,10447,3.25,41,1,4,69,23,22,0,13,0.5416666666666666,7,1,5.0,0
0.0003103020273065784,9667,2.25,30,0,10,27,9,7,9,14,0.0,4,0,2.0,0
0.0013959981386691485,2148,3.0,26,1,20,18,6,5,0,11,0.14285714285714285,1,0,4.0,1
0.0004480788618796908,8926,3.25,46,0,21,52,13,9,4,22,0.21428571428571427,0,1,7.0,1
0.000460546515198035,6513,3.5,40,0,1,36,12,5,4,17,0.0,0,1,3.0,0
0.000588235294117647,6799,3.0,34,0,8,40,10,10,1,21,0.36363636363636365,7,2,8.0,0
0.00024551927326295114,16291,2.75,58,0,2,148,37,16,4,22,0.3684210526315789,3,1,14.0,0
0.0011086474501108647,2705,2.0,35,0,23,18,6,5,0,16,0.0,2,1,3.0,0
0.0002903038513644281,10333,2.5,47,1,4,84,28,22,8,12,0.4827586206896552,4,1,10.0,0
0.0006743088334457181,4448,2.0,40,0,12,45,15,7,2,12,0.4375,0,1,7.0,0
0.000437636761487965,6854,3.25,54,0,7,42,14,7,4,15,0.06666666666666667,6,1,7.0,0
0.00031126789790412947,9637,2.25,31,0,7,27,9,3,2,14,0.2,7,2,2.0,0
0.0011135857461024498,3591,2.5,28,0,1,12,3,3,1,25,0.25,6,1,2.0,0
0.0007399186089530152,5405,2.0,38,1,2,80,20,4,2,20,0.0,8,2,3.0,0
0.0006403415154749199,4684,2.75,26,0,10,15,5,5,1,13,0.16666666666666666,7,0,2.0,0
0.00019001773498859893,15787,2.25,58,1,15,69,23,2,2,14,0.08333333333333333,5,0,2.0,0
0.0019801980198019802,1514,2.75,18,0,14,0,0,0,1,16,0.0,6,0,0.0,0
0.0010145417653026716,2956,3.0,31,0,18,6,2,1,0,17,0.0,1,0,0.0,1
0.0012842465753424657,2335,2.0,29,1,13,12,4,2,4,15,0.4,1,3,0.0,1
0.0007759456838021338,5154,2.75,45,0,2,40,10,8,4,22,0.45454545454545453,7,2,7.0,0
0.0005744650294413328,6962,3.25,36,1,2,60,15,1,4,22,0.0,6,1,0.0,0
0.0007047216349541931,5675,2.75,43,0,2,28,7,7,1,20,0.875,7,1,7.0,0
0.0012605042016806723,2379,3.5,27,1,5,18,6,5,0,14,0.0,2,0,2.0,0
0.0007867820613690008,3812,3.25,29,0,20,33,11,11,1,13,0.25,2,0,10.0,0
0.0006453000645300065,4648,3.5,32,0,10,12,4,0,8,13,0.0,7,0,0.0,0
0.001361933946203609,2936,2.75,42,0,10,40,10,6,3,22,0.2727272727272727,6,2,3.0,0
0.0014245014245014246,2105,2.75,47,0,9,21,7,2,4,12,0.25,2,0,0.0,0
0.0003496911061895326,8578,3.5,46,0,2,36,12,9,3,14,0.3076923076923077,4,1,7.0,0
0.0011082379017362395,2706,3.0,28,0,1,9,3,3,1,15,0.5,1,1,2.0,0
0.00046985121378230227,6384,3.0,29,0,29,33,11,7,8,17,0.08333333333333333,0,2,6.0,0
0.0007558578987150416,3968,3.5,42,0,8,24,8,0,4,13,0.0,2,0,0.0,0
0.0003027856277755349,9907,2.5,32,1,2,21,7,2,7,12,0.25,7,0,2.0,1
0.00022682594888855285,13225,2.5,46,0,3,75,25,19,2,12,0.07692307692307693,7,1,8.0,0
0.0011296243998870376,3540,2.75,27,0,23,36,9,9,1,21,0.5,8,1,8.0,0
0.0010695187165775401,2804,3.0,29,0,6,3,1,1,1,11,0.0,1,0,0.0,0
0.0001546949930387253,19392,2.5,43,0,6,63,21,16,7,13,0.2727272727272727,3,0,14.0,0
0.00015254754398454185,19665,3.0,48,0,10,87,29,22,4,12,0.4,5,0,9.0,0
0.001639344262295082,2439,3.0,29,1,24,4,1,1,1,24,0.5,6,0,0.0,1
0.0005468215994531784,7314,2.75,46,0,10,56,14,8,5,21,0.0,7,3,7.0,1
0.0006282722513089005,4774,2.75,27,0,15,24,8,7,0,19,0.7777777777777778,6,1,3.0,0
0.0007686395080707148,3902,3.25,39,0,19,21,7,2,8,14,0.25,6,3,2.0,0
0.0015020653398422831,2662,2.5,55,0,2,76,19,5,8,20,0.0,6,1,4.0,0
0.0010500525026251313,2856,2.75,28,0,3,3,1,1,1,19,0.0,8,1,0.0,0
0.0027726432532347504,1081,3.0,30,0,9,3,1,1,1,13,0.0,8,0,0.0,1
0.0016174686615446825,2472,2.5,22,1,7,4,1,1,1,23,0.0,6,0,0.0,1
0.0005287275290800141,5673,2.0,36,1,10,30,10,10,1,13,0.09090909090909091,7,1,7.0,0
0.0007146260123868509,4197,2.25,31,0,20,30,10,10,1,11,0.0,2,1,2.0,0
0.00030883261272390367,9713,3.5,34,1,4,27,9,5,2,13,0.1,7,3,0.0,0
0.001454192922927775,2062,2.5,29,0,7,33,11,3,3,14,0.08333333333333333,2,0,2.0,0
0.0009334889148191366,4284,2.75,37,1,7,64,16,5,5,22,0.0,6,1,4.0,0
0.0006264355815410315,4788,3.0,35,1,16,12,4,3,0,11,0.0,4,0,2.0,0
0.0005078720162519045,5906,3.0,45,0,25,30,10,9,0,13,0.2727272727272727,4,2,8.0,0
0.0010290712631849757,3886,3.0,36,0,2,40,10,10,1,21,0.0,1,0,8.0,0
0.0001783166904422254,16823,1.5,40,0,1,66,22,19,2,11,0.4782608695652174,3,1,14.5,0
0.0010224948875255625,2933,2.5,26,1,1,3,1,1,1,13,0.5,6,1,0.0,0
0.00046146746654360867,6500,2.5,27,0,2,27,9,8,0,14,0.0,7,0,7.0,0
0.00017467248908296942,17174,3.25,48,0,22,72,24,22,3,11,0.16,3,1,7.0,0
0.0005959475566150178,5033,2.75,44,0,1,30,10,2,2,15,0.18181818181818182,0,1,2.0,0
0.0017331022530329288,2307,2.0,34,1,16,20,5,5,1,23,0.5,6,1,0.0,1
0.00115919629057187,2587,3.0,56,0,24,15,5,4,1,16,0.16666666666666666,2,0,0.0,1
0.0005446623093681918,5507,2.5,36,0,17,36,12,4,2,16,0.07692307692307693,7,2,3.0,0
0.0009103322712790169,4393,2.75,41,0,8,56,14,5,5,21,0.06666666666666667,7,1,4.0,0
0.00022473593527605064,13348,2.25,42,0,6,54,18,13,9,13,0.2631578947368421,5,1,7.0,0
0.0004556500607533414,6583,3.5,31,1,10,24,8,5,2,11,0.1111111111111111,7,1,4.0,0
0.00037018756169792695,8103,3.25,34,1,3,27,9,4,3,12,0.0,7,0,1.0,0
0.0007539582809751194,3978,2.5,31,0,4,12,4,2,8,12,0.4,2,1,2.0,0
0.0011787819253438114,2544,3.0,26,0,6,24,8,7,0,18,0.7777777777777778,2,1,7.0,0
0.0005555555555555556,5399,2.75,45,0,1,36,12,4,4,12,0.0,0,0,3.0,0
0.0005466472303206997,5487,2.5,33,0,10,30,10,10,1,14,0.0,7,0,9.0,0
0.0004389173372348208,6834,3.0,28,1,1,21,7,7,1,12,0.0,7,1,7.0,0
0.0027472527472527475,1091,3.0,29,0,24,3,1,1,1,17,0.0,8,0,0.0,1
0.0005229213874847481,5736,2.0,39,0,21,30,10,3,6,19,0.09090909090909091,7,1,2.0,0
0.001347103726986978,2226,2.5,27,0,2,18,6,5,1,11,0.14285714285714285,6,1,2.0,0
0.0005219206680584551,5747,2.75,34,1,22,48,16,15,1,15,0.35294117647058826,6,0,11.0,0
0.00030441400304414006,9854,3.5,28,1,13,18,6,2,3,11,0.2857142857142857,7,0,2.0,1
0.0005486466715435259,5467,2.75,47,0,14,48,16,8,8,18,0.058823529411764705,6,1,7.0,0
0.0005575171901133618,5380,2.5,56,0,11,18,6,0,4,16,0.0,7,1,0.0,0
0.0007763975155279503,5151,2.25,39,0,9,40,10,10,1,25,0.6363636363636364,4,1,9.0,0
0.0014058106841611997,2133,2.75,38,1,8,60,20,20,1,16,0.0,6,1,7.0,0
0.00016782277914522266,17875,3.5,58,1,21,87,29,1,4,13,0.0,3,1,0.0,0
0.0012330456226880395,2432,2.25,32,1,5,24,8,4,3,14,0.0,6,0,3.0,1
0.0006286672254819782,4771,3.25,38,0,9,30,10,5,2,19,0.0,6,2,3.0,0
0.00015655985805239537,19161,3.25,49,0,2,84,28,5,3,15,0.13793103448275862,5,0,3.0,0
0.0005896226415094339,5087,3.0,42,1,12,42,14,0,3,12,0.0,7,2,0.0,0
0.001047486033519553,2863,1.5,27,0,22,3,1,1,1,12,0.0,1,0,0.0,1
0.0005393743257820927,5561,2.5,35,0,18,18,6,5,0,16,0.0,7,1,4.0,0
0.0013986013986013986,2144,3.0,28,0,16,15,5,5,1,14,0.16666666666666666,6,0,4.0,0
0.0009784735812133072,3065,2.75,31,1,3,12,4,4,1,13,0.4,6,1,3.0,0
0.001422981145499822,2810,2.25,36,0,9,20,5,5,1,22,0.0,2,0,2.0,0
0.0004044898371928405,9888,2.25,34,0,1,56,14,14,1,21,0.13333333333333333,7,0,1.0,0
0.00034766485108355543,8628,3.25,34,0,13,27,9,8,1,18,0.1,7,1,1.0,0
0.0010460251046025104,2867,2.75,26,0,1,24,8,7,0,13,0.7777777777777778,2,0,6.0,0
0.0005582433941198362,5373,1.5,29,0,1,18,6,5,0,12,0.0,0,1,2.0,0
0.00044991001799640074,6667,3.0,32,0,15,27,9,5,5,18,0.1,0,1,2.0,0
0.0007993605115907274,5003,2.0,31,0,1,40,10,10,1,21,0.7272727272727273,6,0,7.0,0
0.001266891891891892,2367,2.5,28,0,17,18,6,4,5,12,0.0,2,1,3.0,1
0.001049317943336831,2858,1.25,38,0,1,60,20,1,4,14,0.0,8,0,0.0,0
0.0005763688760806917,5204,3.5,35,1,7,30,10,10,1,11,0.0,7,0,9.0,0
0.0007306380905991232,4105,3.0,27,0,9,21,7,7,1,14,0.0,7,0,7.0,0
0.00041322314049586776,9679,3.0,32,0,5,32,8,1,8,24,0.0,4,0,0.0,0
0.000533997864008544,5617,2.75,31,1,26,30,10,10,1,11,0.0,7,0,8.0,1
0.0002871088142405972,10448,1.75,53,1,24,45,15,2,6,13,0.125,7,0,2.0,1
0.0010351966873706005,2897,2.5,54,0,9,27,9,4,3,11,0.2,6,2,3.0,0
0.0006701289998324678,5968,3.25,33,0,7,36,9,9,1,20,0.2,0,3,8.0,0
0.0003994141925176408,7510,2.25,43,0,11,30,10,10,1,17,0.0,0,1,9.0,0
0.001002673796791444,2991,2.75,38,1,1,21,7,6,0,11,0.125,1,1,2.0,0
0.00015277282680653867,19636,2.5,55,1,26,105,35,10,4,18,0.027777777777777776,3,1,4.0,0
0.002654867256637168,1129,3.0,31,1,2,3,1,1,1,11,0.0,2,3,0.0,0
0.0002248538450007495,13341,1.75,39,0,15,63,21,20,0,12,0.5,7,0,10.0,0
0.0006923609508423724,4332,3.25,42,0,23,60,20,20,1,12,0.14285714285714285,6,0,7.0,0
0.00036258158085569254,11031,3.0,31,0,10,52,13,11,4,20,0.2857142857142857,5,1,8.0,0
0.0006755235307363207,4440,2.75,54,1,10,27,9,5,6,19,0.1,4,0,4.0,0
0.00064963187527068,4617,2.25,24,0,1,12,4,4,1,12,0.2,0,0,2.0,0
0.0011329305135951663,2647,3.5,23,0,12,15,5,5,1,13,0.16666666666666666,2,0,4.0,0
0.0004743833017077799,6323,2.75,40,0,11,30,10,10,1,11,0.8181818181818182,2,1,4.0,0
